path	set	score	argmax
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_292__smoothing_light.png	filtered_fake	0.926092	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_292__smoothing_medium.png	filtered_fake	0.940840	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_292__smoothing_heavy.png	filtered_fake	0.938572	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_292__whitening_medium.png	filtered_fake	0.760481	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_292__combined_medium.png	filtered_fake	0.941815	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_292__combined_heavy.png	filtered_fake	0.926813	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_292__eye_enlarging.png	filtered_fake	0.854321	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_292__face_reshaping.png	filtered_fake	0.785120	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_293__smoothing_light.png	filtered_fake	0.895712	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_293__smoothing_medium.png	filtered_fake	0.949254	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_293__smoothing_heavy.png	filtered_fake	0.949132	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_293__whitening_medium.png	filtered_fake	0.643006	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_293__combined_medium.png	filtered_fake	0.943787	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_293__combined_heavy.png	filtered_fake	0.949822	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_293__eye_enlarging.png	filtered_fake	0.329886	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_293__face_reshaping.png	filtered_fake	0.817860	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_294__smoothing_light.png	filtered_fake	0.853764	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_294__smoothing_medium.png	filtered_fake	0.947249	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_294__smoothing_heavy.png	filtered_fake	0.945635	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_294__whitening_medium.png	filtered_fake	0.946420	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_294__combined_medium.png	filtered_fake	0.949883	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_294__combined_heavy.png	filtered_fake	0.947717	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_294__eye_enlarging.png	filtered_fake	0.583714	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_294__face_reshaping.png	filtered_fake	0.736056	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_295__smoothing_light.png	filtered_fake	0.931401	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_295__smoothing_medium.png	filtered_fake	0.943452	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_295__smoothing_heavy.png	filtered_fake	0.940511	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_295__whitening_medium.png	filtered_fake	0.317730	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_295__combined_medium.png	filtered_fake	0.946380	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_295__combined_heavy.png	filtered_fake	0.944203	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_295__eye_enlarging.png	filtered_fake	0.054087	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_295__face_reshaping.png	filtered_fake	0.507255	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_296__smoothing_light.png	filtered_fake	0.941200	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_296__smoothing_medium.png	filtered_fake	0.946646	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_296__smoothing_heavy.png	filtered_fake	0.944196	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_296__whitening_medium.png	filtered_fake	0.743214	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_296__combined_medium.png	filtered_fake	0.948202	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_296__combined_heavy.png	filtered_fake	0.944491	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_296__eye_enlarging.png	filtered_fake	0.884261	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_296__face_reshaping.png	filtered_fake	0.832752	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_297__smoothing_light.png	filtered_fake	0.944737	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_297__smoothing_medium.png	filtered_fake	0.947008	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_297__smoothing_heavy.png	filtered_fake	0.947496	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_297__whitening_medium.png	filtered_fake	0.886039	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_297__combined_medium.png	filtered_fake	0.948117	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_297__combined_heavy.png	filtered_fake	0.944823	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_297__eye_enlarging.png	filtered_fake	0.848263	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_297__face_reshaping.png	filtered_fake	0.845110	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_298__smoothing_light.png	filtered_fake	0.888596	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_298__smoothing_medium.png	filtered_fake	0.930240	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_298__smoothing_heavy.png	filtered_fake	0.915907	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_298__whitening_medium.png	filtered_fake	0.116984	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_298__combined_medium.png	filtered_fake	0.939338	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_298__combined_heavy.png	filtered_fake	0.940870	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_298__eye_enlarging.png	filtered_fake	0.198765	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_298__face_reshaping.png	filtered_fake	0.812809	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_299__smoothing_light.png	filtered_fake	0.918584	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_299__smoothing_medium.png	filtered_fake	0.942783	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_299__smoothing_heavy.png	filtered_fake	0.944059	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_299__whitening_medium.png	filtered_fake	0.044526	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_299__combined_medium.png	filtered_fake	0.944552	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_299__combined_heavy.png	filtered_fake	0.947269	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_299__eye_enlarging.png	filtered_fake	0.052762	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_299__face_reshaping.png	filtered_fake	0.161104	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_30__smoothing_light.png	filtered_fake	0.938959	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_30__smoothing_medium.png	filtered_fake	0.943339	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_30__smoothing_heavy.png	filtered_fake	0.943949	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_30__whitening_medium.png	filtered_fake	0.870640	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_30__combined_medium.png	filtered_fake	0.940214	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_30__combined_heavy.png	filtered_fake	0.939154	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_30__eye_enlarging.png	filtered_fake	0.890450	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_30__face_reshaping.png	filtered_fake	0.852008	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_300__smoothing_light.png	filtered_fake	0.933654	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_300__smoothing_medium.png	filtered_fake	0.934360	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_300__smoothing_heavy.png	filtered_fake	0.931663	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_300__whitening_medium.png	filtered_fake	0.934112	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_300__combined_medium.png	filtered_fake	0.938479	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_300__combined_heavy.png	filtered_fake	0.941195	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_300__eye_enlarging.png	filtered_fake	0.946430	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_300__face_reshaping.png	filtered_fake	0.950758	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_301__smoothing_light.png	filtered_fake	0.929648	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_301__smoothing_medium.png	filtered_fake	0.946563	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_301__smoothing_heavy.png	filtered_fake	0.948518	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_301__whitening_medium.png	filtered_fake	0.955732	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_301__combined_medium.png	filtered_fake	0.948855	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_301__combined_heavy.png	filtered_fake	0.949743	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_301__eye_enlarging.png	filtered_fake	0.942888	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_301__face_reshaping.png	filtered_fake	0.935929	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_302__smoothing_light.png	filtered_fake	0.943024	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_302__smoothing_medium.png	filtered_fake	0.948255	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_302__smoothing_heavy.png	filtered_fake	0.949347	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_302__whitening_medium.png	filtered_fake	0.938230	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_302__combined_medium.png	filtered_fake	0.947858	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_302__combined_heavy.png	filtered_fake	0.948498	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_302__eye_enlarging.png	filtered_fake	0.928023	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_302__face_reshaping.png	filtered_fake	0.937301	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_303__smoothing_light.png	filtered_fake	0.948334	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_303__smoothing_medium.png	filtered_fake	0.949844	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_303__smoothing_heavy.png	filtered_fake	0.951052	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_303__whitening_medium.png	filtered_fake	0.919373	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_303__combined_medium.png	filtered_fake	0.950775	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_303__combined_heavy.png	filtered_fake	0.948290	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_303__eye_enlarging.png	filtered_fake	0.877131	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_303__face_reshaping.png	filtered_fake	0.918445	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_304__smoothing_light.png	filtered_fake	0.943787	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_304__smoothing_medium.png	filtered_fake	0.952146	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_304__smoothing_heavy.png	filtered_fake	0.946339	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_304__whitening_medium.png	filtered_fake	0.948325	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_304__combined_medium.png	filtered_fake	0.951325	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_304__combined_heavy.png	filtered_fake	0.947542	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_304__eye_enlarging.png	filtered_fake	0.954275	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_304__face_reshaping.png	filtered_fake	0.925267	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_305__smoothing_light.png	filtered_fake	0.736480	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_305__smoothing_medium.png	filtered_fake	0.918678	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_305__smoothing_heavy.png	filtered_fake	0.920397	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_305__whitening_medium.png	filtered_fake	0.180596	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_305__combined_medium.png	filtered_fake	0.917656	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_305__combined_heavy.png	filtered_fake	0.929415	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_305__eye_enlarging.png	filtered_fake	0.061255	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_305__face_reshaping.png	filtered_fake	0.520424	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_306__smoothing_light.png	filtered_fake	0.359773	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_306__smoothing_medium.png	filtered_fake	0.897085	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_306__smoothing_heavy.png	filtered_fake	0.869777	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_306__whitening_medium.png	filtered_fake	0.109254	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_306__combined_medium.png	filtered_fake	0.911868	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_306__combined_heavy.png	filtered_fake	0.918491	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_306__eye_enlarging.png	filtered_fake	0.074669	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_306__face_reshaping.png	filtered_fake	0.570393	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_307__smoothing_light.png	filtered_fake	0.942427	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_307__smoothing_medium.png	filtered_fake	0.949624	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_307__smoothing_heavy.png	filtered_fake	0.950678	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_307__whitening_medium.png	filtered_fake	0.932398	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_307__combined_medium.png	filtered_fake	0.947789	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_307__combined_heavy.png	filtered_fake	0.953278	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_307__eye_enlarging.png	filtered_fake	0.953452	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_307__face_reshaping.png	filtered_fake	0.958002	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_308__smoothing_light.png	filtered_fake	0.942937	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_308__smoothing_medium.png	filtered_fake	0.949570	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_308__smoothing_heavy.png	filtered_fake	0.954447	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_308__whitening_medium.png	filtered_fake	0.932510	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_308__combined_medium.png	filtered_fake	0.952048	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_308__combined_heavy.png	filtered_fake	0.953560	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_308__eye_enlarging.png	filtered_fake	0.936022	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_308__face_reshaping.png	filtered_fake	0.932792	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_309__smoothing_light.png	filtered_fake	0.945943	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_309__smoothing_medium.png	filtered_fake	0.946220	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_309__smoothing_heavy.png	filtered_fake	0.946975	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_309__whitening_medium.png	filtered_fake	0.928405	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_309__combined_medium.png	filtered_fake	0.941997	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_309__combined_heavy.png	filtered_fake	0.942961	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_309__eye_enlarging.png	filtered_fake	0.920845	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_309__face_reshaping.png	filtered_fake	0.953726	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_31__smoothing_light.png	filtered_fake	0.942550	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_31__smoothing_medium.png	filtered_fake	0.949805	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_31__smoothing_heavy.png	filtered_fake	0.952445	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_31__whitening_medium.png	filtered_fake	0.937840	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_31__combined_medium.png	filtered_fake	0.952831	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_31__combined_heavy.png	filtered_fake	0.956557	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_31__eye_enlarging.png	filtered_fake	0.950037	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_31__face_reshaping.png	filtered_fake	0.943592	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_310__smoothing_light.png	filtered_fake	0.934016	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_310__smoothing_medium.png	filtered_fake	0.940818	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_310__smoothing_heavy.png	filtered_fake	0.940771	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_310__whitening_medium.png	filtered_fake	0.775401	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_310__combined_medium.png	filtered_fake	0.939388	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_310__combined_heavy.png	filtered_fake	0.938940	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_310__eye_enlarging.png	filtered_fake	0.866175	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_310__face_reshaping.png	filtered_fake	0.947377	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_311__smoothing_light.png	filtered_fake	0.937641	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_311__smoothing_medium.png	filtered_fake	0.942789	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_311__smoothing_heavy.png	filtered_fake	0.937607	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_311__whitening_medium.png	filtered_fake	0.222256	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_311__combined_medium.png	filtered_fake	0.943984	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_311__combined_heavy.png	filtered_fake	0.944339	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_311__eye_enlarging.png	filtered_fake	0.513219	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_311__face_reshaping.png	filtered_fake	0.860226	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_312__smoothing_light.png	filtered_fake	0.773015	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_312__smoothing_medium.png	filtered_fake	0.942939	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_312__smoothing_heavy.png	filtered_fake	0.937710	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_312__whitening_medium.png	filtered_fake	0.046472	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_312__combined_medium.png	filtered_fake	0.942910	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_312__combined_heavy.png	filtered_fake	0.939674	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_312__eye_enlarging.png	filtered_fake	0.046841	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_312__face_reshaping.png	filtered_fake	0.051446	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_313__smoothing_light.png	filtered_fake	0.932924	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_313__smoothing_medium.png	filtered_fake	0.942292	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_313__smoothing_heavy.png	filtered_fake	0.938971	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_313__whitening_medium.png	filtered_fake	0.943712	1
